strata_no,crop,land_type,time,N2Oflux,NOflux,N2flux,CH4,NIT,ANNPPT
64,idle,switchgrass75,2022,0.103048,0.131473,0.00329,0.175539,5.067614,150.380646
64,idle,switchgrass75,2023,0.140248,0.185897,0.009962,0.138238,6.855746,136.799057
64,idle,switchgrass75,2024,0.118376,0.172258,0.0,0.141122,6.607966,147.409042
64,idle,switchgrass75,2025,0.111527,0.154545,0.0,0.181488,6.272612,121.833733
64,idle,switchgrass75,2026,0.112853,0.15481,0.0,0.171061,6.326646,131.899338
64,idle,switchgrass75,2027,0.142135,0.135889,0.046988,0.211123,5.105123,104.227684
64,idle,switchgrass75,2028,0.146741,0.19077,0.011799,0.163876,7.429064,151.75795
64,idle,switchgrass75,2029,0.134667,0.173074,0.002082,0.150038,7.390929,136.401917
64,idle,switchgrass75,2030,0.127156,0.165706,0.0,0.136309,7.148146,159.030472
64,idle,switchgrass75,2031,0.107168,0.142421,1.3e-05,0.178597,5.859166,115.214417
64,idle,switchgrass75,2032,0.118222,0.139392,0.006906,0.16398,5.40673,149.281464
64,idle,switchgrass75,2033,0.094739,0.135274,0.0,0.19015,5.175467,119.790215
64,idle,switchgrass75,2034,0.113901,0.181904,0.0,0.217166,6.65495,80.747902
64,idle,switchgrass75,2035,0.118166,0.028426,0.0,0.169814,6.746704,135.374115
64,idle,switchgrass75,2036,0.126949,0.009772,0.0,0.156379,7.542381,133.875824
64,idle,switchgrass75,2037,0.144672,0.166426,0.014094,0.133883,6.887999,168.569321
64,idle,switchgrass75,2038,0.099273,0.142541,0.0,0.165386,5.577411,136.082245
64,idle,switchgrass75,2039,0.144657,0.155687,0.033394,0.180113,5.854967,121.303833
64,idle,switchgrass75,2040,0.12898,0.160978,0.003455,0.144826,7.009347,146.137024
64,idle,switchgrass75,2041,0.117668,0.139265,0.011195,0.141454,5.681537,180.862717
64,idle,switchgrass75,2042,0.130134,0.141484,0.013038,0.156193,6.222172,125.201721
64,idle,switchgrass75,2043,0.125826,0.160629,0.007263,0.162289,6.46774,116.666748
64,idle,switchgrass75,2044,0.118259,0.182466,1.8e-05,0.182892,6.807082,120.562538
64,idle,switchgrass75,2045,0.096587,0.128434,0.0,0.188797,5.486375,112.79171
64,idle,switchgrass75,2046,0.134028,0.184954,0.009377,0.171003,7.118809,123.40094
64,idle,switchgrass75,2047,0.128107,0.178579,0.003123,0.138095,7.096009,141.141342
64,idle,switchgrass75,2048,0.088215,0.119797,0.000741,0.193182,4.970492,123.736481
64,idle,switchgrass75,2049,0.120515,0.161763,0.0,0.153635,6.769219,149.332138
64,idle,switchgrass75,2050,0.130471,0.166886,0.015424,0.145548,6.326104,141.567657
64,idle,switchgrass75,2051,0.108818,0.140289,0.001776,0.160221,5.932268,123.376808
64,idle,switchgrass75,2052,0.129638,0.17886,0.0,0.135039,7.319862,140.698013
64,idle,switchgrass75,2053,0.096923,0.123155,0.002965,0.17565,4.73897,150.380646
64,idle,switchgrass75,2054,0.129618,0.172265,0.008322,0.13827,6.322823,136.799057
64,idle,switchgrass75,2055,0.109526,0.15807,0.0,0.141144,6.097481,147.409042
64,idle,switchgrass75,2056,0.103876,0.143651,0.0,0.181498,5.833595,121.833733
64,idle,switchgrass75,2057,0.106397,0.145248,0.0,0.171038,5.970455,131.899338
64,idle,switchgrass75,2058,0.133705,0.12883,0.042725,0.211131,4.851407,104.227684
64,idle,switchgrass75,2059,0.137903,0.179037,0.01055,0.163916,6.972805,151.75795
64,idle,switchgrass75,2060,0.126538,0.162235,0.001825,0.150014,6.930342,136.401917
64,idle,switchgrass75,2061,0.119776,0.155529,0.0,0.136324,6.740558,159.030472
64,idle,switchgrass75,2062,0.102016,0.135135,1.3e-05,0.178594,5.56717,115.214417
64,idle,switchgrass75,2063,0.111584,0.131739,0.006183,0.163989,5.087438,149.281464
64,idle,switchgrass75,2064,0.090752,0.129172,0.0,0.190176,4.95236,119.790215
64,idle,switchgrass75,2065,0.109953,0.175063,0.0,0.2173,6.409048,80.747902
64,idle,switchgrass75,2066,0.11297,0.027795,0.0,0.169811,6.453553,135.374115
64,idle,switchgrass75,2067,0.121579,0.009383,0.0,0.156392,7.223505,133.875824
64,idle,switchgrass75,2068,0.137532,0.158351,0.012278,0.133869,6.579045,168.569321
65,idle,switchgrass75,1975,0.07204,0.056118,0.011432,0.142225,1.121334,168.569321
65,idle,switchgrass75,1976,0.013882,0.03399,0.0,0.167775,0.639677,136.082245
65,idle,switchgrass75,1977,0.019088,0.037092,0.00313,0.172966,0.677676,121.303833
65,idle,switchgrass75,1978,0.018715,0.038761,0.0,0.138635,0.899338,146.137024
65,idle,switchgrass75,1979,0.01685,0.036099,0.0,0.140439,0.766118,180.862717
65,idle,switchgrass75,1980,0.027495,0.038234,0.004818,0.147743,0.804931,125.201721
65,idle,switchgrass75,1981,0.021707,0.046552,0.0,0.151287,1.018648,116.666748
65,idle,switchgrass75,1982,0.020276,0.046973,0.0,0.181468,0.949641,120.562538
65,idle,switchgrass75,1983,0.017525,0.041337,0.0,0.194897,0.829211,112.79171
65,idle,switchgrass75,1984,0.022446,0.045261,0.001164,0.166268,0.928915,123.40094
65,idle,switchgrass75,1985,0.029145,0.063413,0.0,0.126992,1.353784,141.141342
65,idle,switchgrass75,1986,0.016404,0.040289,0.0,0.201408,0.733981,123.736481
65,idle,switchgrass75,1987,0.028125,0.060228,0.0,0.155948,1.275092,149.332138
65,idle,switchgrass75,1988,0.030821,0.062181,0.001797,0.131845,1.347734,141.567657
65,idle,switchgrass75,1989,0.029912,0.060003,0.001489,0.147984,1.279522,123.376808
65,idle,switchgrass75,1990,0.032937,0.069386,6e-06,0.122014,1.54182,140.698013
65,idle,switchgrass75,1991,0.028389,0.054488,0.002571,0.168488,1.036672,150.380646
65,idle,switchgrass75,1992,0.042874,0.068557,0.007016,0.12955,1.458555,136.799057
65,idle,switchgrass75,1993,0.031754,0.075241,0.0,0.136353,1.469593,147.409042
65,idle,switchgrass75,1994,0.031257,0.073217,0.0,0.174415,1.487341,121.833733
65,idle,switchgrass75,1995,0.03214,0.074247,0.0,0.156027,1.532926,131.899338
65,idle,switchgrass75,1996,0.023427,0.050076,0.002786,0.22111,0.923761,104.227684
65,idle,switchgrass75,1997,0.04283,0.073659,0.005023,0.163503,1.489525,151.75795
65,idle,switchgrass75,1998,0.04294,0.081051,0.001056,0.1339,1.903038,136.401917
65,idle,switchgrass75,1999,0.04058,0.084097,0.0,0.128804,1.926577,159.030472
65,idle,switchgrass75,2000,0.034217,0.075576,2.9e-05,0.159198,1.619803,115.214417
65,idle,switchgrass75,2001,0.044666,0.080126,0.003668,0.160194,1.667119,149.281464
65,idle,switchgrass75,2002,0.025387,0.064221,0.0,0.192111,1.130893,119.790215
65,idle,switchgrass75,2003,0.028456,0.068685,0.0,0.224855,1.380908,80.747902
65,idle,switchgrass75,2004,0.033457,0.01467,0.0,0.180483,1.484685,135.374115
65,idle,switchgrass75,2005,0.037413,0.005644,0.0,0.1522,1.7701,133.875824
65,idle,switchgrass75,2006,0.052244,0.083079,0.006246,0.130528,1.862608,168.569321
65,idle,switchgrass75,2007,0.033055,0.081202,0.0,0.168813,1.523643,136.082245
65,idle,switchgrass75,2008,0.043432,0.079331,0.009411,0.180959,1.507522,121.303833
65,idle,switchgrass75,2009,0.043241,0.090897,0.0,0.139721,2.035929,146.137024
65,idle,switchgrass75,2010,0.041774,0.08748,0.001334,0.139308,1.93171,180.862717
65,idle,switchgrass75,2011,0.047651,0.079098,0.005309,0.151491,1.68206,125.201721
65,idle,switchgrass75,2012,0.045893,0.092467,0.002948,0.152819,2.035734,116.666748
65,idle,switchgrass75,2013,0.039069,0.090797,5.1e-05,0.182822,1.857716,120.562538
65,idle,switchgrass75,2014,0.034051,0.079817,0.0,0.19463,1.687093,112.79171
65,idle,switchgrass75,2015,0.040348,0.078568,0.002582,0.167179,1.712278,123.40094
65,idle,switchgrass75,2016,0.052063,0.112001,0.0,0.127045,2.560007,141.141342
65,idle,switchgrass75,2017,0.030884,0.075674,3.1e-05,0.200861,1.469781,123.736481
65,idle,switchgrass75,2018,0.093547,0.15122,0.0,0.107047,4.811833,149.332138
65,idle,switchgrass75,2019,0.123695,0.14165,0.015545,0.11824,6.334738,141.567657
65,idle,switchgrass75,2020,0.100159,0.102233,0.002498,0.151283,5.169132,123.376808
65,idle,switchgrass75,2021,0.133351,0.144151,9e-06,0.121896,7.335778,140.698013
65,idle,switchgrass75,2022,0.095963,0.098493,0.002413,0.169195,4.662854,150.380646
65,idle,switchgrass75,2023,0.141563,0.14427,0.012966,0.127473,6.570156,136.799057
65,idle,switchgrass75,2024,0.120351,0.137422,0.0,0.129353,6.565797,147.409042
65,idle,switchgrass75,2025,0.110231,0.119803,0.0,0.173127,6.05918,121.833733
65,idle,switchgrass75,2026,0.109351,0.117525,0.0,0.164164,5.937938,131.899338
65,idle,switchgrass75,2027,0.143355,0.100887,0.058418,0.206757,4.544309,104.227684
65,idle,switchgrass75,2028,0.148111,0.151416,0.014778,0.154529,7.233122,151.75795
65,idle,switchgrass75,2029,0.134596,0.135227,0.002812,0.140414,7.159402,136.401917
65,idle,switchgrass75,2030,0.132565,0.134715,0.0,0.123683,7.333573,159.030472
65,idle,switchgrass75,2031,0.102897,0.107979,3.3e-05,0.170781,5.430176,115.214417
65,idle,switchgrass75,2032,0.123212,0.110765,0.009072,0.152827,5.401668,149.281464
65,idle,switchgrass75,2033,0.092071,0.103627,0.0,0.182837,4.90922,119.790215
65,idle,switchgrass75,2034,0.105474,0.134013,0.0,0.212678,5.903617,80.747902
65,idle,switchgrass75,2035,0.116158,0.021545,0.0,0.162874,6.4251,135.374115
65,idle,switchgrass75,2036,0.128599,0.00784,0.0,0.146294,7.518048,133.875824
65,idle,switchgrass75,2037,0.14845,0.136138,0.014619,0.123759,7.012705,168.569321
65,idle,switchgrass75,2038,0.100315,0.113827,0.0,0.156156,5.524391,136.082245
65,idle,switchgrass75,2039,0.145209,0.119662,0.041438,0.173907,5.430066,121.303833
65,idle,switchgrass75,2040,0.132489,0.128255,0.00469,0.134826,6.970834,146.137024
65,idle,switchgrass75,2041,0.127277,0.113425,0.01725,0.131117,5.780803,180.862717
65,idle,switchgrass75,2042,0.127796,0.110961,0.010344,0.147102,6.130976,125.201721
65,idle,switchgrass75,2043,0.126139,0.127294,0.00777,0.153607,6.286877,116.666748
65,idle,switchgrass75,2044,0.116749,0.14188,5.5e-05,0.174692,6.536274,120.562538
65,idle,switchgrass75,2045,0.093466,0.098186,0.0,0.181784,5.082304,112.79171
65,idle,switchgrass75,2046,0.127859,0.138987,0.008564,0.162336,6.521158,123.40094
65,idle,switchgrass75,2047,0.13333,0.143467,0.005669,0.127213,7.086259,141.141342
65,idle,switchgrass75,2048,0.086836,0.092053,0.000844,0.186203,4.784388,123.736481
65,idle,switchgrass75,2049,0.124385,0.132029,0.0,0.143329,6.825881,149.332138
65,idle,switchgrass75,2050,0.134129,0.131295,0.018849,0.136134,6.193897,141.567657
65,idle,switchgrass75,2051,0.110081,0.112286,0.00241,0.151212,5.836446,123.376808
65,idle,switchgrass75,2052,0.134011,0.144354,8e-06,0.122058,7.406512,140.698013
65,idle,switchgrass75,2053,0.09332,0.095417,0.002295,0.169194,4.522994,150.380646
65,idle,switchgrass75,2054,0.135158,0.137478,0.011893,0.127493,6.246898,136.799057
65,idle,switchgrass75,2055,0.114116,0.129552,0.0,0.129368,6.208097,147.409042
65,idle,switchgrass75,2056,0.104862,0.113784,0.0,0.173145,5.756482,121.833733
65,idle,switchgrass75,2057,0.10486,0.112283,0.0,0.164173,5.694905,131.899338
65,idle,switchgrass75,2058,0.134768,0.09694,0.050969,0.206797,4.380904,104.227684
65,idle,switchgrass75,2059,0.142248,0.145284,0.01346,0.154533,6.939678,151.75795
65,idle,switchgrass75,2060,0.128791,0.129187,0.002519,0.140415,6.843537,136.401917
65,idle,switchgrass75,2061,0.126851,0.128587,0.0,0.123692,7.015699,159.030472
65,idle,switchgrass75,2062,0.099254,0.10389,3.3e-05,0.170784,5.229049,115.214417
65,idle,switchgrass75,2063,0.118142,0.106218,0.00835,0.152865,5.1654,149.281464
65,idle,switchgrass75,2064,0.089379,0.100416,0.0,0.182834,4.762456,119.790215
65,idle,switchgrass75,2065,0.102919,0.130502,0.0,0.212682,5.750307,80.747902
65,idle,switchgrass75,2066,0.112574,0.02124,0.0,0.162854,6.228013,135.374115
65,idle,switchgrass75,2067,0.124904,0.007644,0.0,0.146297,7.302825,133.875824
65,idle,switchgrass75,2068,0.143458,0.131146,0.013671,0.123767,6.768483,168.569321
66,idle,switchgrass75,1975,0.075057,0.058815,0.012071,0.184532,1.285931,168.569321
66,idle,switchgrass75,1976,0.014407,0.036381,0.0,0.213508,0.728417,136.082245
66,idle,switchgrass75,1977,0.020138,0.040427,0.003141,0.214762,0.781948,121.303833
66,idle,switchgrass75,1978,0.019995,0.043127,0.0,0.186269,1.036335,146.137024
66,idle,switchgrass75,1979,0.018109,0.040319,0.0,0.187167,0.896022,180.862717
66,idle,switchgrass75,1980,0.030716,0.042279,0.005608,0.193989,0.945848,125.201721
66,idle,switchgrass75,1981,0.024782,0.053104,0.001115,0.197208,1.207076,116.666748
66,idle,switchgrass75,1982,0.02196,0.052788,0.0,0.228393,1.118429,120.562538
66,idle,switchgrass75,1983,0.019069,0.04712,0.0,0.237626,0.974872,112.79171
66,idle,switchgrass75,1984,0.025095,0.051176,0.002145,0.210721,1.082502,123.40094
66,idle,switchgrass75,1985,0.031167,0.070473,0.0,0.175078,1.55647,141.141342
66,idle,switchgrass75,1986,0.01851,0.04736,0.0,0.242697,0.902074,123.736481
66,idle,switchgrass75,1987,0.031832,0.07025,0.0,0.202304,1.579221,149.332138
66,idle,switchgrass75,1988,0.034666,0.070254,0.003201,0.179483,1.564874,141.567657
66,idle,switchgrass75,1989,0.033116,0.069355,0.001254,0.194576,1.552542,123.376808
66,idle,switchgrass75,1990,0.035151,0.077509,0.0,0.173465,1.768295,140.698013
66,idle,switchgrass75,1991,0.032616,0.064482,0.002799,0.21343,1.295446,150.380646
66,idle,switchgrass75,1992,0.044837,0.076118,0.006272,0.177111,1.677418,136.799057
66,idle,switchgrass75,1993,0.034373,0.084687,0.0,0.184581,1.709089,147.409042
66,idle,switchgrass75,1994,0.035344,0.085938,0.0,0.219788,1.814617,121.833733
66,idle,switchgrass75,1995,0.034559,0.083267,0.0,0.203042,1.761478,131.899338
66,idle,switchgrass75,1996,0.025111,0.057137,0.002501,0.261582,1.079211,104.227684
66,idle,switchgrass75,1997,0.047277,0.084186,0.00459,0.207255,1.778263,151.75795
66,idle,switchgrass75,1998,0.046978,0.09383,0.000813,0.184069,2.278816,136.401917
66,idle,switchgrass75,1999,0.043229,0.093551,0.0,0.17884,2.191985,159.030472
66,idle,switchgrass75,2000,0.038943,0.089414,1.8e-05,0.207011,2.00323,115.214417
66,idle,switchgrass75,2001,0.047422,0.091098,0.002946,0.205654,1.940834,149.281464
66,idle,switchgrass75,2002,0.028358,0.074804,0.0,0.236653,1.388235,119.790215
66,idle,switchgrass75,2003,0.032162,0.081003,0.0,0.266966,1.67216,80.747902
66,idle,switchgrass75,2004,0.03761,0.015742,0.0,0.2262,1.822183,135.374115
66,idle,switchgrass75,2005,0.040754,0.005896,0.0,0.200461,2.07669,133.875824
66,idle,switchgrass75,2006,0.058755,0.093336,0.007649,0.176591,2.167961,168.569321
66,idle,switchgrass75,2007,0.036741,0.093499,0.0,0.215044,1.834794,136.082245
66,idle,switchgrass75,2008,0.049179,0.090805,0.011585,0.222912,1.813036,121.303833
66,idle,switchgrass75,2009,0.047608,0.104701,0.0,0.187475,2.414101,146.137024
66,idle,switchgrass75,2010,0.0472,0.101009,0.002378,0.186247,2.284179,180.862717
66,idle,switchgrass75,2011,0.053327,0.090513,0.00657,0.196921,1.99355,125.201721
66,idle,switchgrass75,2012,0.050151,0.106456,0.002627,0.198762,2.40184,116.666748
66,idle,switchgrass75,2013,0.043035,0.104884,2.5e-05,0.228715,2.206561,120.562538
66,idle,switchgrass75,2014,0.038169,0.094285,0.0,0.237394,2.038212,112.79171
66,idle,switchgrass75,2015,0.045009,0.088937,0.0037,0.211652,1.971665,123.40094
66,idle,switchgrass75,2016,0.056053,0.126493,0.0,0.174816,2.94216,141.141342
66,idle,switchgrass75,2017,0.034842,0.089039,3.5e-05,0.242277,1.782979,123.736481
66,idle,switchgrass75,2018,0.09541,0.159117,0.0,0.152412,5.124124,149.332138
66,idle,switchgrass75,2019,0.129128,0.15836,0.013743,0.157885,6.901415,141.567657
66,idle,switchgrass75,2020,0.110252,0.11942,0.001729,0.187675,6.094781,123.376808
66,idle,switchgrass75,2021,0.141931,0.161311,4e-06,0.162053,8.242029,140.698013
66,idle,switchgrass75,2022,0.109322,0.11557,0.003111,0.202632,5.583708,150.380646
66,idle,switchgrass75,2023,0.147632,0.159154,0.010644,0.164585,7.348054,136.799057
66,idle,switchgrass75,2024,0.128197,0.151814,0.0,0.167378,7.428456,147.409042
66,idle,switchgrass75,2025,0.121062,0.137734,0.0,0.207462,7.06133,121.833733
66,idle,switchgrass75,2026,0.118321,0.132511,0.0,0.199894,6.821575,131.899338
66,idle,switchgrass75,2027,0.14485,0.11018,0.048786,0.234278,5.068663,104.227684
66,idle,switchgrass75,2028,0.153431,0.167194,0.011772,0.189543,7.929077,151.75795
66,idle,switchgrass75,2029,0.140751,0.148281,0.001875,0.180251,7.961369,136.401917
66,idle,switchgrass75,2030,0.138162,0.148196,0.0,0.163169,8.04154,159.030472
66,idle,switchgrass75,2031,0.112139,0.124707,2e-05,0.206796,6.333279,115.214417
66,idle,switchgrass75,2032,0.126981,0.125677,0.005889,0.188045,6.152944,149.281464
66,idle,switchgrass75,2033,0.101744,0.120299,0.0,0.215821,5.808964,119.790215
66,idle,switchgrass75,2034,0.117835,0.158123,0.0,0.242435,6.971644,80.747902
66,idle,switchgrass75,2035,0.126512,0.025112,0.0,0.199003,7.443223,135.374115
66,idle,switchgrass75,2036,0.135201,0.008304,0.0,0.183673,8.215475,133.875824
66,idle,switchgrass75,2037,0.157921,0.148127,0.015035,0.159813,7.733326,168.569321
66,idle,switchgrass75,2038,0.107838,0.126825,0.0,0.192658,6.267278,136.082245
66,idle,switchgrass75,2039,0.152105,0.134294,0.029999,0.204783,6.225805,121.303833
66,idle,switchgrass75,2040,0.140319,0.144625,0.003489,0.173304,7.89328,146.137024
66,idle,switchgrass75,2041,0.131215,0.128925,0.010678,0.16811,6.655691,180.862717
66,idle,switchgrass75,2042,0.136828,0.125398,0.010942,0.182367,6.926292,125.201721
66,idle,switchgrass75,2043,0.137648,0.143835,0.007815,0.188125,7.246876,116.666748
66,idle,switchgrass75,2044,0.126089,0.163187,2.6e-05,0.208979,7.439313,120.562538
66,idle,switchgrass75,2045,0.098295,0.108026,0.0,0.21525,5.654485,112.79171
66,idle,switchgrass75,2046,0.138787,0.158174,0.008941,0.19597,7.442437,123.40094
66,idle,switchgrass75,2047,0.139795,0.159842,0.004536,0.165015,7.864401,141.141342
66,idle,switchgrass75,2048,0.096854,0.10701,0.000743,0.217475,5.648456,123.736481
66,idle,switchgrass75,2049,0.135085,0.150303,0.0,0.180164,7.872435,149.332138
66,idle,switchgrass75,2050,0.138724,0.146363,0.015763,0.173844,6.844951,141.567657
66,idle,switchgrass75,2051,0.119328,0.128789,0.001613,0.187789,6.730826,123.376808
66,idle,switchgrass75,2052,0.141269,0.160151,4e-06,0.162226,8.233259,140.698013
66,idle,switchgrass75,2053,0.105906,0.111691,0.002843,0.202725,5.409257,150.380646
66,idle,switchgrass75,2054,0.140694,0.152083,0.009013,0.164621,7.02076,136.799057
66,idle,switchgrass75,2055,0.12204,0.143783,0.0,0.167402,7.063139,147.409042
66,idle,switchgrass75,2056,0.11582,0.131604,0.0,0.207479,6.752934,121.833733
66,idle,switchgrass75,2057,0.113966,0.127184,0.0,0.199908,6.578257,131.899338
66,idle,switchgrass75,2058,0.139168,0.106294,0.04581,0.234325,4.901538,104.227684
66,idle,switchgrass75,2059,0.147544,0.160893,0.010959,0.189553,7.639027,151.75795
66,idle,switchgrass75,2060,0.135312,0.142336,0.001658,0.180253,7.656612,136.401917
66,idle,switchgrass75,2061,0.133101,0.142395,0.0,0.163175,7.753929,159.030472
66,idle,switchgrass75,2062,0.108615,0.120481,2e-05,0.2068,6.131358,115.214417
66,idle,switchgrass75,2063,0.12236,0.121369,0.005413,0.188054,5.929593,149.281464
66,idle,switchgrass75,2064,0.099072,0.116865,0.0,0.215825,5.655875,119.790215
66,idle,switchgrass75,2065,0.115198,0.154393,0.0,0.242433,6.807483,80.747902
66,idle,switchgrass75,2066,0.122931,0.024709,0.0,0.199006,7.238396,135.374115
66,idle,switchgrass75,2067,0.131666,0.008112,0.0,0.183671,8.004823,133.875824
66,idle,switchgrass75,2068,0.153343,0.143481,0.014127,0.159816,7.51176,168.569321
67,idle,switchgrass75,1975,0.068301,0.058678,0.011511,0.146559,0.858323,168.569321
67,idle,switchgrass75,1976,0.011502,0.034512,0.0,0.17284,0.481594,136.082245
67,idle,switchgrass75,1977,0.016577,0.039204,0.002055,0.178232,0.521379,121.303833
67,idle,switchgrass75,1978,0.015854,0.04,0.0,0.143586,0.690358,146.137024
67,idle,switchgrass75,1979,0.014247,0.037105,0.0,0.145788,0.581916,180.862717
67,idle,switchgrass75,1980,0.024887,0.039535,0.004357,0.153012,0.611569,125.201721
67,idle,switchgrass75,1981,0.018246,0.047498,0.0,0.156374,0.771574,116.666748
67,idle,switchgrass75,1982,0.016998,0.047564,0.0,0.187556,0.725008,120.562538
67,idle,switchgrass75,1983,0.0152,0.043947,0.0,0.201323,0.652957,112.79171
67,idle,switchgrass75,1984,0.019201,0.04734,0.001053,0.172449,0.700147,123.40094
67,idle,switchgrass75,1985,0.024373,0.064294,0.0,0.132835,1.015494,141.141342
67,idle,switchgrass75,1986,0.014136,0.042184,0.0,0.208016,0.580656,123.736481
67,idle,switchgrass75,1987,0.023899,0.062091,0.0,0.162118,0.96881,149.332138
67,idle,switchgrass75,1988,0.026391,0.062592,0.001854,0.137175,1.013794,141.567657
67,idle,switchgrass75,1989,0.025348,0.060863,0.00144,0.153973,0.968625,123.376808
67,idle,switchgrass75,1990,0.027385,0.070432,0.0,0.12736,1.1575,140.698013
